-7.7915e-08,0,0,0,0,0,0
-2.5284e-05,0,0,0,0.02,0,0
-7.7225e-05,0,0,0,0.04,0,0
-0.00012151,0,0,0,0.06,0,0
-0.00015268,0,0,0,0.08,0,0
-0.00017481,0,0,0,0.1,0,0
-0.00018618,0,0,0,0.12,0,0
-0.00018654,0,0,0,0.14,0,0
-0.00017654,0,0,0,0.16,0,0
-0.00015692,0,0,0,0.18,0,0
-0.00012824,0,0,0,0.2,0,0
-9.0874e-05,0,0,0,0.22,0,0
-4.4975e-05,0,0,0,0.24,0,0
9.519e-06,0,0,0,0.26,0,0
7.2825e-05,0,0,0,0.28,0,0
0.00014524,0,0,0,0.3,0,0
0.00022709,0,0,0,0.32,0,0
0.0003186,0,0,0,0.34,0,0
0.00041988,0,0,0,0.36,0,0
0.00053078,0,0,0,0.38,0,0
0.00065087,0,0,0,0.4,0,0
0.00077928,0,0,0,0.42,0,0
0.00091467,0,0,0,0.44,0,0
0.0010553,0,0,0,0.46,0,0
0.0011988,0,0,0,0.48,0,0
0.0013423,0,0,0,0.5,0,0
0.0014821,0,0,0,0.52,0,0
0.0016147,0,0,0,0.54,0,0
0.0017359,0,0,0,0.56,0,0
0.0018417,0,0,0,0.58,0,0
0.0019285,0,0,0,0.6,0,0
0.001993,0,0,0,0.62,0,0
0.0020327,0,0,0,0.64,0,0
0.0020457,0,0,0,0.66,0,0
0.0020314,0,0,0,0.68,0,0
0.0019887,0,0,0,0.7,0,0
0.0019121,0,0,0,0.72,0,0
0.0018005,0,0,0,0.74,0,0
0.0016738,0,0,0,0.76,0,0
0.001546,0,0,0,0.78,0,0
0.0014145,0,0,0,0.8,0,0
0.0012797,0,0,0,0.82,0,0
0.0011448,0,0,0,0.84,0,0
0.0010164,0,0,0,0.86,0,0
0.00090252,0,0,0,0.88,0,0
0.00080975,0,0,0,0.9,0,0
0.0007424,0,0,0,0.92,0,0
0.00070103,0,0,0,0.94,0,0
0.00068498,0,0,0,0.96,0,0
0.00071088,0,0,0,0.98,0,0
0.0007384,0,0,0,1,0,0
2.5159e-05,0,0,0,0,0.02,0
-4.7579e-07,-2.972e-06,3.257e-06,0,0.02,0.02,0
-4.4361e-05,-4.5611e-05,3.0616e-05,0,0.04,0.02,0
-7.5183e-05,-0.0001782,8.304e-05,0,0.06,0.02,0
-9.6969e-05,-0.00042339,0.00015118,0,0.08,0.02,0
-0.00011068,-0.00078873,0.00022602,0,0.1,0.02,0
-0.00011487,-0.0012719,0.00029882,0,0.12,0.02,0
-0.00010982,-0.0018613,0.00036423,0,0.14,0.02,0
-9.6233e-05,-0.0025415,0.00042016,0,0.16,0.02,0
-7.4643e-05,-0.003297,0.00046637,0,0.18,0.02,0
-4.541e-05,-0.0041125,0.00050342,0,0.2,0.02,0
-8.7328e-06,-0.0049736,0.00053197,0,0.22,0.02,0
3.5367e-05,-0.0058661,0.00055223,0,0.24,0.02,0
8.702e-05,-0.0067752,0.00056385,0,0.26,0.02,0
0.00014646,-0.0076853,0.00056591,0,0.28,0.02,0
0.00021396,-0.008579,0.00055702,0,0.3,0.02,0
0.0002898,-0.0094373,0.00053556,0,0.32,0.02,0
0.00037418,-0.010239,0.00049984,0,0.34,0.02,0
0.00046717,-0.010962,0.00044832,0,0.36,0.02,0
0.00056863,-0.011583,0.00037989,0,0.38,0.02,0
0.00067816,-0.012078,0.00029406,0,0.4,0.02,0
0.00079499,-0.012426,0.00019126,0,0.42,0.02,0
0.00091794,-0.012604,7.3066e-05,0,0.44,0.02,0
0.0010454,-0.012596,-5.7746e-05,0,0.46,0.02,0
0.0011753,-0.012389,-0.00019717,0,0.48,0.02,0
0.001305,-0.011975,-0.00033959,0,0.5,0.02,0
0.0014315,-0.011357,-0.00047777,0,0.52,0.02,0
0.0015514,-0.010544,-0.00060348,0,0.54,0.02,0
0.0016612,-0.0095587,-0.00070825,0,0.56,0.02,0
0.0017573,-0.0084313,-0.00078404,0,0.58,0.02,0
0.0018364,-0.0072037,-0.00082409,0,0.6,0.02,0
0.0018958,-0.0059259,-0.00082383,0,0.62,0.02,0
0.0019333,-0.0046535,-0.00078174,0,0.64,0.02,0
0.0019476,-0.0034443,-0.00069991,0,0.66,0.02,0
0.0019382,-0.0023531,-0.00058424,0,0.68,0.02,0
0.0019052,-0.0014252,-0.00044542,0,0.7,0.02,0
0.0018457,-0.00069297,-0.0003058,0,0.72,0.02,0
0.0017554,-0.00015385,-0.00021299,0,0.74,0.02,0
0.001641,0.00024887,-0.0001914,0,0.76,0.02,0
0.0015148,0.00057138,-0.0001901,0,0.78,0.02,0
0.0013853,0.00082242,-0.00015741,0,0.8,0.02,0
0.0012583,0.00098883,-9.1371e-05,0,0.82,0.02,0
0.0011366,0.0010599,-7.8507e-06,0,0.84,0.02,0
0.0010235,0.0010326,7.3658e-05,0,0.86,0.02,0
0.00092316,0.00091576,0.00013555,0,0.88,0.02,0
0.00083984,0.00073149,0.00016678,0,0.9,0.02,0
0.00077706,0.00051316,0.00016447,0,0.92,0.02,0
0.00073527,0.00029773,0.00013307,0,0.94,0.02,0
0.00071478,0.00012215,8.2346e-05,0,0.96,0.02,0
0.00073814,2.9371e-05,2.9902e-05,0,0.98,0.02,0
0.00076613,0,0,0,1,0.02,0
7.8818e-05,0,0,0,0,0.04,0
4.3306e-05,-3.2086e-05,4.5903e-05,0,0.02,0.04,0
-2.0719e-06,-0.00017878,0.0001722,0,0.04,0.04,0
-1.8879e-05,-0.00053216,0.00036661,0,0.06,0.04,0
-2.9776e-05,-0.0010979,0.00059573,0,0.08,0.04,0
-3.3147e-05,-0.0018754,0.00083021,0,0.1,0.04,0
-2.7949e-05,-0.0028493,0.0010495,0,0.12,0.04,0
-1.5309e-05,-0.0039923,0.0012429,0,0.14,0.04,0
3.8619e-06,-0.0052752,0.0014066,0,0.16,0.04,0
2.9087e-05,-0.0066703,0.0015403,0,0.18,0.04,0
6.0083e-05,-0.0081508,0.001645,0,0.2,0.04,0
9.6738e-05,-0.009691,0.0017217,0,0.22,0.04,0
0.0001391,-0.011265,0.00177,0,0.24,0.04,0
0.00018734,-0.012847,0.0017884,0,0.26,0.04,0
0.00024169,-0.014408,0.0017741,0,0.28,0.04,0
0.00030246,-0.015919,0.0017238,0,0.3,0.04,0
0.0003699,-0.017348,0.0016339,0,0.32,0.04,0
